reaction	linear_coefficient
LPLIPAL2ATG161	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2ATG180	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
MDDCP4pp	[0.19837907549609549, 0.010428055346710569, 0.2013920342563053, 0.01505954516861645, 0.20430744637892628, 0.0067948447087653584, 0.19924178553021438, 0.0066251841305530815, 0.20196247902999132, 0.007647035052059035, 0.20279785447362436, 0.005791589736382163, 0.20190132952003328, 0.008629550443533501, 0.2010306225415087, 0.004455479383372922, 0.1961263753197441, 0.002849863152442081, 0.2001662037574566, 0.0024847310354544627, 0.19823039631344241, 0.002945096662400438, 0.19727167231838344, 0.0024628881998569555, 0.20202972231277422, 0.0030085248934143016, 0.19873786010997788, 0.0032616760184986065, 0.19840440797626324, 0.003024039954794248, 0.20039914990622984, 0.0028402589628381057, 0.19333322307642967, 0.002876909794522676]
L_LACD3	[0.2509936600130159, 0.08326985125816817, 0.254565380701542, 0.15527534493194334, 0.24849435899182193, 0.9301324093044414, 0.2502007020591691, 0.9656932963069277, 0.2535265991773151, 0.22692017287901262, 0.2521995309735522, 0.5586498336401555, 0.25178800313260885, 0.4912069842145533, 0.2534334315328033, 0.4328821243425195, 0.2532317416826812, 0.48803847867056643, 0.24870453863263156, 0.5285996592383565, 0.2501259221728128, 0.5090669269870582, 0.2505511181841171, 0.011667661845642078, 0.2542694803264102, 0.03882398262415374, 0.2501264261162216, 0.03258063532088352, 0.24735518002717571, 0.09722643169710171, 0.24904655172351026, 0.1412909620710275, 0.25084493757306464, 0.13026699913059345]
MDDCP5pp	[0.19837907549609549, 0.010428055346710569, 0.2013920342563053, 0.01505954516861645, 0.20430744637892628, 0.0067948447087653584, 0.19924178553021438, 0.0066251841305530815, 0.20196247902999132, 0.007647035052059035, 0.20279785447362436, 0.005791589736382163, 0.20190132952003328, 0.008629550443533501, 0.2010306225415087, 0.004455479383372922, 0.1961263753197441, 0.002849863152442081, 0.2001662037574566, 0.0024847310354544627, 0.19823039631344241, 0.002945096662400438, 0.19727167231838344, 0.0024628881998569555, 0.20202972231277422, 0.0030085248934143016, 0.19873786010997788, 0.0032616760184986065, 0.19840440797626324, 0.003024039954794248, 0.20039914990622984, 0.0028402589628381057, 0.19333322307642967, 0.002876909794522676]
MDDEP1pp	[0.19837907549609549, 0.03147323431324746, 0.2013920342563053, 0.03457706185087337, 0.20430744637892628, 0.01868852333500904, 0.19924178553021438, 0.02017965641405563, 0.20196247902999132, 0.02182790238601215, 0.20279785447362436, 0.024210235858389068, 0.20190132952003328, 0.030666354398440007, 0.2010306225415087, 0.00892730375603255, 0.1961263753197441, 0.007257876767120555, 0.2001662037574566, 0.006735875063912934, 0.19823039631344241, 0.007489597186701029, 0.19727167231838344, 0.006302495711101715, 0.20202972231277422, 0.004967676475862111, 0.19873786010997788, 0.007763766715571109, 0.19840440797626324, 0.006681571702959539, 0.20039914990622984, 0.006605879872474002, 0.19333322307642967, 0.00797510030975628]
LPLIPAL2ATG181	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2E120	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
L_LACt2rpp	[0.18048188524789888, 0.06972414783128382, 0.18189959939115866, 0.17253351170537554, 0.1770751878592746, 0.09625543158458486, 0.17749780794685668, 0.05550966131482569, 0.1843183004221006, 0.05110401703071694, 0.17620538692199128, 0.016982245523250544, 0.18255523294906448, 0.040809713107019335, 0.18119295178057457, 0.4328821243425195, 0.17562528790871745, 0.48803847867056643, 0.17373246422278837, 0.5285996592383565, 0.17972364054652967, 0.5090669269870582, 0.17882793202170436, 0.0074920806013794305, 0.18255994496206623, 0.0396004205784879, 0.1770125933844546, 0.025157889733149818, 0.1793661574744588, 0.021701363645392775, 0.1758980423871345, 0.01739612352923504, 0.1789746118816349, 0.02260554853547492]
LPLIPAL2E140	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
LPLIPAL2E141	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
MDDEP2pp	[0.19837907549609549, 0.03147323431324746, 0.2013920342563053, 0.03457706185087337, 0.20430744637892628, 0.01868852333500904, 0.19924178553021438, 0.02017965641405563, 0.20196247902999132, 0.02182790238601215, 0.20279785447362436, 0.024210235858389068, 0.20190132952003328, 0.030666354398440007, 0.2010306225415087, 0.00892730375603255, 0.1961263753197441, 0.007257876767120555, 0.2001662037574566, 0.006735875063912934, 0.19823039631344241, 0.007489597186701029, 0.19727167231838344, 0.006302495711101715, 0.20202972231277422, 0.004967676475862111, 0.19873786010997788, 0.007763766715571109, 0.19840440797626324, 0.006681571702959539, 0.20039914990622984, 0.006605879872474002, 0.19333322307642967, 0.00797510030975628]
MDDEP3pp	[0.19837907549609549, 0.03147323431324746, 0.2013920342563053, 0.03457706185087337, 0.20430744637892628, 0.01868852333500904, 0.19924178553021438, 0.02017965641405563, 0.20196247902999132, 0.02182790238601215, 0.20279785447362436, 0.024210235858389068, 0.20190132952003328, 0.030666354398440007, 0.2010306225415087, 0.00892730375603255, 0.1961263753197441, 0.007257876767120555, 0.2001662037574566, 0.006735875063912934, 0.19823039631344241, 0.007489597186701029, 0.19727167231838344, 0.006302495711101715, 0.20202972231277422, 0.004967676475862111, 0.19873786010997788, 0.007763766715571109, 0.19840440797626324, 0.006681571702959539, 0.20039914990622984, 0.006605879872474002, 0.19333322307642967, 0.00797510030975628]
MDDEP4pp	[0.19837907549609549, 0.03147323431324746, 0.2013920342563053, 0.03457706185087337, 0.20430744637892628, 0.01868852333500904, 0.19924178553021438, 0.02017965641405563, 0.20196247902999132, 0.02182790238601215, 0.20279785447362436, 0.024210235858389068, 0.20190132952003328, 0.030666354398440007, 0.2010306225415087, 0.00892730375603255, 0.1961263753197441, 0.007257876767120555, 0.2001662037574566, 0.006735875063912934, 0.19823039631344241, 0.007489597186701029, 0.19727167231838344, 0.006302495711101715, 0.20202972231277422, 0.004967676475862111, 0.19873786010997788, 0.007763766715571109, 0.19840440797626324, 0.006681571702959539, 0.20039914990622984, 0.006605879872474002, 0.19333322307642967, 0.00797510030975628]
LPLIPAL2E160	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
L_LACtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
LPLIPAL2E161	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
MDH	[0.3086488605736942, 0.002928579807058036, 0.3198013027654797, 0.004633870288136113, 0.31238547237879405, 0.01868852333500904, 0.3181088629859031, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.31488653490631413, 0.002692298321621386, 0.30931547764541234, 0.005575828015422472, 0.30913155306485984, 0.0026538146051319567, 0.30931547764541234, 0.007257876767120555, 0.3078907982051908, 0.006735875063912934, 0.3050001411225543, 0.007489597186701029, 0.3070828645463034, 0.0011611311850357206, 0.31100235673837856, 0.0014375922881335703, 0.31022278146463667, 0.0013129838594277063, 0.30041533230682743, 0.0035368117366492823, 0.3044567947814465, 0.0031407059229266905, 0.3093508015303715, 0.00797510030975628]
MDH2	[0.18048188524789888, 0.01579251273033762, 0.18626357734604224, 0.027880675374115763, 0.17849353465717308, 0.006113553474679548, 0.17865748675130244, 0.006084312675932573, 0.18402905159246302, 0.008811568556062285, 0.17849291101245435, 0.004098048356173596, 0.18255523294906448, 0.00623657497355176, 0.18119295178057457, 0.004381564930932267, 0.18428771920915127, 0.00805446604940553, 0.17486939925653752, 0.006735875063912934, 0.17773060531009294, 0.008047498638741771, 0.17882793202170436, 0.0018155664056015873, 0.1848846944964791, 0.002710589399309336, 0.1833014863839482, 0.0025796337628237916, 0.1793661574744588, 0.0009651835579520646, 0.17791578065341293, 0.0009426992149102056, 0.1789746118816349, 0.0008963544433354622]
MDH3	[0.18048188524789888, 0.01579251273033762, 0.18626357734604224, 0.027880675374115763, 0.17849353465717308, 0.006113553474679548, 0.17865748675130244, 0.006084312675932573, 0.18402905159246302, 0.008811568556062285, 0.17849291101245435, 0.004098048356173596, 0.18255523294906448, 0.00623657497355176, 0.18119295178057457, 0.004381564930932267, 0.18428771920915127, 0.00805446604940553, 0.17486939925653752, 0.006735875063912934, 0.17773060531009294, 0.008047498638741771, 0.17882793202170436, 0.0018155664056015873, 0.1848846944964791, 0.002710589399309336, 0.1833014863839482, 0.0025796337628237916, 0.1793661574744588, 0.0009651835579520646, 0.17791578065341293, 0.0009426992149102056, 0.1789746118816349, 0.0008963544433354622]
MDRPD	[0.25409129675257863, 0.012868076096453974, 0.2549234971695438, 0.022245911143673386, 0.24849435899182193, 0.009613980849810091, 0.25229709083360713, 0.009355297187208981, 0.2543165171943884, 0.010714586721140769, 0.2521995309735522, 0.006001898796669502, 0.2521434310625493, 0.01405839031573089, 0.2534334315328033, 0.005638110622423403, 0.2532317416826812, 0.003412281647311201, 0.24870453863263156, 0.0032355315492281654, 0.2501259221728128, 0.003883574168763218, 0.2505511181841171, 0.004618256371938015, 0.2542694803264102, 0.0057621711268086885, 0.2521934506056733, 0.006149283490576396, 0.24869948766013467, 0.0035911966226036046, 0.2566075730382721, 0.00352812437146197, 0.25392656231846367, 0.0033191697273120538]
ME1	[0.18019322088905698, 0.014819537788882755, 0.1792812126182285, 0.023954553250189803, 0.1745221636230572, 0.006137046275854921, 0.1760482094412995, 0.00665093991410644, 0.17679783085152423, 0.008612745762695877, 0.1742038033428361, 0.005990829898759642, 0.18197773752903557, 0.005575828015422472, 0.18061794683098228, 0.0046033082882542325, 0.17504779248868851, 0.007257876767120555, 0.17373246422278837, 0.0029710450046033384, 0.17516813143467422, 0.0033004425143242093, 0.17400418455949598, 0.003046189157317837, 0.17878222696864524, 0.004218323566446589, 0.1764408758390461, 0.004324599014355461, 0.1725464856529169, 0.006681571702959539, 0.1758980423871345, 0.006605879872474002, 0.1789746118816349, 0.00797510030975628]
LPLIPAL2E180	[0.299411601090754, 0.010697175282344032, 0.29565395808179057, 0.018788833572339177, 0.2939469640061132, 0.01868852333500904, 0.3068019946425571, 0.02017965641405563, 0.30522431121059773, 0.02182790238601215, 0.2928691155356073, 0.009740630160676729, 0.2992093077949062, 0.016232945538906005, 0.2979189565478101, 0.0078072140390441835, 0.2992093077949062, 0.007257876767120555, 0.2956687465923872, 0.006735875063912934, 0.29389608766240666, 0.007489597186701029, 0.28750412484675175, 0.004283925335344584, 0.30141276490892543, 0.004281522004590067, 0.2907843849207474, 0.004953495120237434, 0.2916065895373358, 0.0026899613696462713, 0.2958093450688246, 0.0025793444974980193, 0.294130673663889, 0.00797510030975628]
