reaction	linear_coefficient
TYRt2rpp	[0.20088018709312708, 0.20707967969524183, 0.21201789973186186, 0.01776478974354465, 0.21005085620721492, 0.02065603712582593, 0.20756842642318618, 0.017030953428821983, 0.20737605515911164, 0.011564342567549152, 0.2114997724650887, 0.003563929792500211, 0.2056282102116661, 0.004023458947314519, 0.20487578615766144, 0.006979777352013246, 0.208026639434444, 0.018367613743642826, 0.20921542881047742, 0.019454688335576228, 0.20978342882037118, 0.00563146212698451, 0.20273169468082575, 0.0031739629421185626, 0.20614381998434902, 0.005253008531958651, 0.2038894178633473, 0.004252564028829386, 0.21158301519327835, 0.0051708350599425235, 0.20622058221778158, 0.018983021448492052, 0.2170132141747905, 0.20659510198676712, 0.06307891410184087, 0.20520575777850675, 0.003757667268840039, 0.2079876531247674, 0.20777416038656898, 0.2085155714994071, 0.1992279522738495, 0.20703189753108217, 0.21134892361004298, 0.0032394586852026127, 0.20053678797779187, 0.007021004501818175, 0.21720756206654496, 0.013913164886112354, 0.22053817739027706, 0.20947925938834427, 0.0041655348356611785, 0.20898680270227915, 0.005119847563876891, 0.2042406446265049, 0.003705290448812185, 0.20683353677230806, 0.0020249548264633767, 0.21381613340424077, 0.006420125809371245, 0.2048897414765683, 0.20483111537106205, 0.2105236727144861, 0.20306497195554657, 0.019443565449659417, 0.20834855159409968, 0.0047911326331007]
UMPK	[0.4152155369120776, 0.40253581893075274, 0.40264004016437466, 0.005087630893205892, 0.41087064954852087, 0.0026664320952799426, 0.4166183255571858, 0.005744300220073378, 0.41158538949426876, 0.00318912738796552, 0.4198539303473383, 0.000535679891707435, 0.416786675060856, 0.0018386319896627503, 0.41435933711253453, 0.0010514345449431882, 0.4023759303707768, 0.0020566587211774444, 0.4280107213508534, 0.0024429143204430077, 0.4058306202899267, 0.0027242600939078134, 0.42249893346642187, 0.003760252165125, 0.40775354869869845, 0.003191212155801539, 0.4199353693199969, 0.00410988450356257, 0.3826654754266844, 0.0064855045246547, 0.41965458540895273, 0.0031010453908372365, 0.4383291452915678, 0.4351349073352937, 0.0024497990581525257, 0.40671099847211245, 0.004230316738771693, 0.41370889295064744, 0.41558992411125156, 0.4136302385446858, 0.3987813699180659, 0.42530634804769846, 0.4114154153746528, 0.0054587546823984135, 0.4073829362059184, 0.017713728502274328, 0.3968506160047104, 0.010923345918866768, 0.40877456520555966, 0.42191894161990035, 0.009589935481005294, 0.4119441362194575, 0.01677841957712057, 0.3968411903595814, 0.01136259381006634, 0.41919094562482945, 0.009903167665513711, 0.4189455286485081, 0.02605357801252423, 0.4026655473223895, 0.4151402662175066, 0.4170509106890671, 0.39928655553452647, 0.019443565449659417, 0.426411742121308, 0.007969182143549107]
UMPtex	[0.25072384129953135, 0.25022368916685855, 0.25392143782537613, 8.109452972024776e-05, 0.25240121212161254, 6.511831621507665e-05, 0.25209805329451324, 8.5880114225395e-05, 0.25438648505751, 5.257221044629249e-05, 0.2528358869989747, 2.3776140656925046e-05, 0.2527546603871971, 5.1046297038575925e-05, 0.2500103414665788, 3.410324522009149e-05, 0.24765244205342987, 8.020371207768545e-05, 0.2562246061255526, 8.572733272520192e-05, 0.2511585542252725, 5.806962834006555e-05, 0.2531787718119777, 4.708708608423321e-05, 0.2516546968349326, 5.976202058547544e-05, 0.2521016843432734, 5.000346642500809e-05, 0.2534608213373907, 6.58198658004328e-05, 0.25316600512931253, 8.609492548849856e-05, 0.2511467048873314, 0.25361289874741916, 8.08191134994195e-05, 0.25231334781135056, 7.922139415455323e-05, 0.2536170684529433, 0.24972336248684238, 0.251588199998195, 0.24887324379987388, 0.2530260406646565, 0.25683426990681774, 0.00026208633252903797, 0.25072260391288065, 0.0002550180181908461, 0.2541327260622839, 6.469974116508601e-05, 0.25685816696466196, 0.25402299915188126, 0.00016136020419430877, 0.25499767544466, 0.00014216881813200515, 0.2511499719877322, 0.0002924972549760053, 0.25217442301236914, 0.00019055977961303903, 0.2569209304974298, 0.00015013169873387392, 0.25201388863566654, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.00011104609099609485, 0.2552863426736539, 6.844453377513539e-05]
UNK3	[0.25072384129953135, 0.25022368916685855, 0.25518309566566794, 0.00744364800543443, 0.2529387774402788, 0.007869059653409675, 0.25248823946024396, 0.007281430091347044, 0.2584283887429009, 0.006543877708268694, 0.2528358869989747, 0.000942735886518684, 0.253868242536994, 0.004619320844855911, 0.25225217506571174, 0.0023253102593790657, 0.250611998771964, 0.009338335070492346, 0.2562246061255526, 0.01024831651562178, 0.252265104277903, 0.006143611707941027, 0.2531787718119777, 0.005348118810767433, 0.25218519065528555, 0.008508476494311985, 0.25436744390462057, 0.004849223861763341, 0.2534608213373907, 0.008244088354074886, 0.25316600512931253, 0.008840617758204834, 0.2511467048873314, 0.2547239134536069, 0.007439332038926326, 0.25529420332234587, 0.004579666346982046, 0.2536170684529433, 0.2557095644501353, 0.251588199998195, 0.24954270287645108, 0.2530260406646565, 0.25683426990681774, 0.006041045216316124, 0.25072260391288065, 0.009252840321070247, 0.2541327260622839, 0.011544319502444764, 0.25685816696466196, 0.2561692994392357, 0.0046425211553970435, 0.25499767544466, 0.008373549768412574, 0.2511499719877322, 0.006622894041974097, 0.25217442301236914, 0.004552058492404052, 0.2569209304974298, 0.009847203335682352, 0.25240172956688134, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.010740195203476575, 0.25553695707108964, 0.008217744675092557]
TYRtex	[0.25072384129953135, 0.25022368916685855, 0.25392143782537613, 8.109452972024776e-05, 0.25240121212161254, 6.511831621507665e-05, 0.25209805329451324, 8.5880114225395e-05, 0.25438648505751, 5.257221044629249e-05, 0.2528358869989747, 2.3776140656925046e-05, 0.2527546603871971, 5.1046297038575925e-05, 0.2500103414665788, 3.410324522009149e-05, 0.24765244205342987, 8.020371207768545e-05, 0.2562246061255526, 8.572733272520192e-05, 0.2511585542252725, 5.806962834006555e-05, 0.2531787718119777, 4.708708608423321e-05, 0.2516546968349326, 5.976202058547544e-05, 0.2521016843432734, 5.000346642500809e-05, 0.2534608213373907, 6.58198658004328e-05, 0.25316600512931253, 8.609492548849856e-05, 0.2511467048873314, 0.25361289874741916, 8.08191134994195e-05, 0.25231334781135056, 7.922139415455323e-05, 0.2536170684529433, 0.24972336248684238, 0.251588199998195, 0.24887324379987388, 0.2530260406646565, 0.25683426990681774, 0.00026208633252903797, 0.25072260391288065, 0.0002550180181908461, 0.2541327260622839, 6.469974116508601e-05, 0.25685816696466196, 0.25402299915188126, 0.00016136020419430877, 0.25499767544466, 0.00014216881813200515, 0.2511499719877322, 0.0002924972549760053, 0.25217442301236914, 0.00019055977961303903, 0.2569209304974298, 0.00015013169873387392, 0.25201388863566654, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.00011104609099609485, 0.2552863426736539, 6.844453377513539e-05]
U23GAAT	[0.28906876644606405, 0.2878795975160353, 0.29516159928221325, 0.003194402856593673, 0.2932186494091699, 0.002497515616119887, 0.29568036738049175, 0.005788854709095803, 0.2966447070256231, 0.0029436578523335806, 0.2917697331512961, 0.0005603499519990259, 0.29373126326091764, 0.0017194596101544723, 0.28650016704743486, 0.0009010464397667304, 0.28976766474001925, 0.0029512646726647046, 0.2965023222678005, 0.0033546564572017818, 0.2890060127817142, 0.001986162168411657, 0.29432538004625114, 0.001952527060855153, 0.29450893512297877, 0.0029586787299191583, 0.2956152023269182, 0.001463827853159814, 0.293242542430736, 0.0034634721187578772, 0.2885533226960962, 0.0036147036182670213, 0.28718655818742717, 0.29420683064496644, 0.004839743427094598, 0.290701552758508, 0.004230316738771693, 0.29166108867807067, 0.2892930511294003, 0.2882664490358931, 0.28649703947723193, 0.29348006806463683, 0.2949761364231165, 0.002580261854352375, 0.2905689957465081, 0.004225336475597161, 0.29849532077286456, 0.004646477803781097, 0.2962989526719697, 0.2952722079818573, 0.0021822759272857382, 0.296298931936165, 0.004294281332875301, 0.28658022704789404, 0.0031030328263705062, 0.2948349086473339, 0.0028587707568498936, 0.29906849199512064, 0.005952797055783366, 0.29247208096835026, 0.29324679919630203, 0.29446141887454624, 0.30146263740523965, 0.004201396155961483, 0.29539797039326754, 0.004631342434251339]
UAAGDS	[0.19659918809541166, 0.19541490282674698, 0.19840203255811095, 0.004372411412707942, 0.2013573586599722, 0.004558296661872572, 0.19633847316392175, 0.003828457192109101, 0.19629040558091737, 0.0036937036556533957, 0.18947624534540722, 0.0007577104343317526, 0.20013982330040125, 0.003864562441303482, 0.19973858736040298, 0.0015468306561126964, 0.1940220581757965, 0.008339705171157731, 0.199099398111781, 0.007690991010078877, 0.19973708665136028, 0.00433602495162391, 0.19610699416697425, 0.0031739629421185626, 0.19499094137461906, 0.005051479562860587, 0.19552448783365062, 0.004239593162896039, 0.19806893850257232, 0.004112270036408043, 0.1990487407127019, 0.005691669494396152, 0.19343269776568586, 0.19160888524260145, 0.00685232815883529, 0.19340330796645272, 0.0034905175684438856, 0.1952923732477145, 0.196579664826814, 0.18786066796477766, 0.1929741414644866, 0.18979970406924404, 0.19566882120759171, 0.0026791413789799103, 0.18971013008155382, 0.0034500671910148626, 0.1969579424599885, 0.004562562454648936, 0.19343913084721007, 0.19839037487625752, 0.0018308123232698374, 0.19886784732749108, 0.0031773387850496182, 0.19540837107957387, 0.0023401731712777134, 0.19240708236656615, 0.0016914284543087699, 0.19955891302556122, 0.0050960276742055876, 0.19916540556207274, 0.19624706839773778, 0.19004401643488378, 0.19560625679026367, 0.004691085952471424, 0.192814480225898, 0.0034773021092281745]
UPLA4FNF	[0.25072384129953135, 0.25022368916685855, 0.25518309566566794, 0.00744364800543443, 0.2529387774402788, 0.007869059653409675, 0.25248823946024396, 0.007281430091347044, 0.2584283887429009, 0.006543877708268694, 0.2528358869989747, 0.000942735886518684, 0.253868242536994, 0.004619320844855911, 0.25225217506571174, 0.0023253102593790657, 0.250611998771964, 0.009338335070492346, 0.2562246061255526, 0.01024831651562178, 0.252265104277903, 0.006143611707941027, 0.2531787718119777, 0.005348118810767433, 0.25218519065528555, 0.008508476494311985, 0.25436744390462057, 0.004849223861763341, 0.2534608213373907, 0.008244088354074886, 0.25316600512931253, 0.008840617758204834, 0.2511467048873314, 0.2547239134536069, 0.007439332038926326, 0.25529420332234587, 0.004579666346982046, 0.2536170684529433, 0.2557095644501353, 0.251588199998195, 0.24954270287645108, 0.2530260406646565, 0.25683426990681774, 0.006041045216316124, 0.25072260391288065, 0.009252840321070247, 0.2541327260622839, 0.011544319502444764, 0.25685816696466196, 0.2561692994392357, 0.0046425211553970435, 0.25499767544466, 0.008373549768412574, 0.2511499719877322, 0.006622894041974097, 0.25217442301236914, 0.004552058492404052, 0.2569209304974298, 0.009847203335682352, 0.25240172956688134, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.010740195203476575, 0.25553695707108964, 0.008217744675092557]
UACGALPpp	[0.17833359237182603, 0.17891351115912016, 0.183047969574945, 0.003636156065136524, 0.17991339804344028, 0.0035785810827442463, 0.17647009432060776, 0.003850734436620313, 0.17849502073171086, 0.0020981516740457887, 0.17904404828871598, 0.0005726849821448213, 0.182230350221537, 0.0017459423611563116, 0.18118759170363627, 0.0013079789596559693, 0.1774452068900505, 0.0032217269370678286, 0.17944539561145664, 0.0028654289691848783, 0.17505178875036206, 0.002995398107355381, 0.1785371362824115, 0.001976955778480421, 0.1775466953440158, 0.0025711230201151897, 0.17908307363735018, 0.0017880995014934854, 0.1767914560533756, 0.003173220418756488, 0.17839383717807245, 0.0037263684503169745, 0.17553423350335337, 0.17719906145013445, 0.005887964641542873, 0.18275231667264782, 0.003757667268840039, 0.18173150610631708, 0.18021847900871055, 0.17868071083827564, 0.1764868220579844, 0.17888598154341323, 0.1788272297382922, 0.0025912484681998786, 0.18030803243482083, 0.004248829484220867, 0.1790225650941813, 0.005435282085623414, 0.18411472773561713, 0.18117342260749134, 0.0021822759272857382, 0.18036461464216427, 0.0037600914186978005, 0.1777438239857118, 0.0024338576903241965, 0.18144297701820225, 0.0018197078282143882, 0.17860952797933818, 0.00747161550494397, 0.17798536267843923, 0.18079578384575412, 0.18110219467900113, 0.17868071083827564, 0.006851482113544692, 0.18050446140581367, 0.004134217371164438]
UPLA4FNT	[0.2913519659115123, 0.3043809891836621, 0.298348291599474, 0.3858368249229964, 0.29959388094381456, 0.023848558581950997, 0.298559842575175, 0.03826907720644368, 0.30393789753759304, 0.0031618529951175267, 0.3137932602709776, 0.02389822698784396, 0.3058634869595031, 0.03719310457711864, 0.2947767651096847, 0.17225502274964832, 0.30605870824497655, 0.05417265659270267, 0.2967913517163346, 0.04358249854004622, 0.30077458503684135, 0.005857410471524149, 0.29893386736023475, 0.05029695924126092, 0.30680569871832203, 0.03586990960647214, 0.30426857821970793, 0.04657649956934014, 0.3038812836553344, 0.07121163362496462, 0.2965857851817855, 0.06306506020166214, 0.2886070712241202, 0.30775206500988544, 0.08469323554376433, 0.3082612951618079, 0.07529213704414828, 0.30926136305307583, 0.3050801602521317, 0.30404450034706837, 0.2916137937758016, 0.3069786196097433, 0.306881399358311, 0.08601260741229749, 0.30253530184235017, 0.09690525549611735, 0.30485948693492515, 0.03060988682527183, 0.3123252705200201, 0.3116137219996693, 0.059684231998601504, 0.2989009490325391, 0.1239528221086353, 0.2962672367445281, 0.027835745854642116, 0.3052219558194681, 0.03642948290795013, 0.30605162034386163, 0.9557206005975485, 0.3050656199802404, 0.29324679919630203, 0.30628769926135885, 0.3049051213276779, 0.0812843311830557, 0.3091734676443143, 0.014487644695675416]
PRMICI	[0.3969499411884919, 0.40253581893075274, 0.4182838024491098, 0.6103526341981321, 0.41087064954852087, 0.3586916952209305, 0.3976137892722767, 0.11817755326816304, 0.4080846580485232, 0.26086395381938204, 0.41492761507056747, 0.12947375000570696, 0.41245373802564683, 0.5115521405220699, 0.3938105419235007, 0.4038880901579054, 0.39694558253579104, 0.6840376608084417, 0.40517739491665294, 0.29887029683250294, 0.38631201264727694, 0.6403655516077401, 0.40665725832460303, 0.5061246157699529, 0.4031780087562451, 0.6003215475933636, 0.4199353693199969, 0.6149598447685989, 0.40710582688859953, 0.8327467262815521, 0.4084665126610284, 0.8952807205035537, 0.4079301663063365, 0.4132319751707438, 0.2095783110331321, 0.4064231338425502, 0.10056860869701502, 0.41659418383179586, 0.41702511584968177, 0.39756531357330727, 0.40304533183354063, 0.4095101707076802, 0.40938280950766837, 0.0383746497695203, 0.4073829362059184, 0.07552661764854489, 0.4246215228937021, 0.04923909433261165, 0.40877456520555966, 0.41666631211417504, 0.054311859765787014, 0.407607441058834, 0.21619770774319544, 0.3968411903595814, 0.10401464334215402, 0.40447596213097264, 0.10876622185332815, 0.4026515625014457, 0.13598702274161056, 0.41211070158130725, 0.40541167964773905, 0.4118588851533932, 0.4044502814181838, 0.10594165270143861, 0.3950505036987123, 0.397324633339826]
UPP3MT	[0.21800418308398864, 0.21959797682240698, 0.21926038227109107, 0.005992173177365063, 0.22280131927650415, 0.005200179282680787, 0.22657296270809527, 0.005744300220073378, 0.22371280190592419, 0.003216401780813513, 0.20657345718831785, 0.0027683203480964058, 0.2200713336623631, 0.0042088382043273965, 0.22399758168079018, 0.0015822160926248039, 0.21460021839258467, 0.006425664530766387, 0.22453398958278906, 0.006779248873320102, 0.21495011907871964, 0.0042908352827159815, 0.22635019216499203, 0.0029052470482406126, 0.21214921615881902, 0.00404383471737027, 0.2194654944703688, 0.003526195536561963, 0.23142282990942126, 0.0049830251364122126, 0.22171175986875372, 0.006182994755415947, 0.2150244959234202, 0.21322362093130193, 0.004839743427094598, 0.21499315518362472, 0.0034905175684438856, 0.21866322938501645, 0.2181075409032659, 0.20937619248001665, 0.21827364882963657, 0.22311527809546444, 0.22470604787879778, 0.004645745257683121, 0.21535221457264392, 0.009088389260704304, 0.22472884934898021, 0.006979324509655184, 0.2115051618759214, 0.22698802440742855, 0.003525368985489358, 0.21794930603423435, 0.005119847563876891, 0.22247501582016893, 0.004347698579416643, 0.21779764212067193, 0.009903167665513711, 0.2234179348837597, 0.02605357801252423, 0.22206274922005495, 0.21112608315149986, 0.21888860274418281, 0.21855614960651862, 0.007254756063611701, 0.22241714453133893, 0.004649096900790157]
UPP3S	[0.41236153758026733, 0.40253581893075274, 0.3968460541329913, 0.022568436431258707, 0.41492761507056747, 0.02278438476324264, 0.4097075850899461, 0.017952230212217847, 0.4177116695243235, 0.01941739113252152, 0.4053647677686005, 0.004384209297195606, 0.40523217630029834, 0.024534349598239306, 0.41493013697889664, 0.009234316738368097, 0.39694558253579104, 0.042272316958965175, 0.4028651593283795, 0.04038028225484467, 0.40181208342232233, 0.020634432204416582, 0.40665725832460303, 0.01243244692209521, 0.4031780087562451, 0.03156029011345201, 0.3971481461356507, 0.01945441890271189, 0.40710582688859953, 0.02857878098358401, 0.4084665126610284, 0.02096741851882976, 0.39457734376142184, 0.40746804565375705, 0.015681389368146226, 0.40037797662174196, 0.015204004431967497, 0.41313183477441784, 0.397506508207032, 0.40961400730184117, 0.3987813699180659, 0.383661880514923, 0.40938280950766837, 0.011907897010883241, 0.41279626515403745, 0.017713728502274328, 0.42751432569463876, 0.020254732742363116, 0.4052779140387123, 0.408495555105269, 0.009589935481005294, 0.407607441058834, 0.01677841957712057, 0.3968411903595814, 0.011681858070484198, 0.405630078483432, 0.009903167665513711, 0.4026515625014457, 0.02605357801252423, 0.4009482465480409, 0.39482468838063917, 0.4011863882189525, 0.41965458540895273, 0.019443565449659417, 0.428170316238463, 0.017183750277195604]
